"And we dont die, as you can see in the end of the commercial.",2,-2
can i see the video,1,-1
Who gives a shit what the GOP thinks? They compromised in the house for the GOP and not one republican voted for it.,1,-3
plm cate cielo-uri si matizuri din romania sunt facute altundeva?..,1,-1
It is fairly ridiculous that on my shitty HTC WinMo phone I have a full browser with flash. Hell Adobe already has flash in preparation(if not done) for WinMo. Give me a break apple and let go of the leash. <br><br>Correct me if I'm wrong about the flash on Windows Mobile.,1,-4
"No, games aren't responsible - we are responsible. It's our choice...",3,-2
"Incorrect^<br><br>1) The evidence that suggests PEDs make a pitcher throw harder is substantially weak. The sentence you're responding to ('chemically enhanced pitches') was a figure of speech -- PEDs help pitchers reduce fatigue as the season wears on, thus making them more effective in the later months than they otherwise would be. Example: Ryan Franklin 2003. He had a career year where he was able to throw 200+ innings of quality pitching despite *zero* enhancement to his 'stuff,' was busted in 2004, and has since found starting significantly more difficult and has been relegated to a relief role.<br><br>2) Velocity induces *vastly* more swinging strikes than it does turning ordinary flyballs into home runs. If anything, a fastball with more zip on it because of PEDs would hurt Barry more often that it would help him, as it would all hitters.<br><br>^This sentence may be factually correct but the insinuation behind it is wrong.",2,-3
i us them and thy deliverd,1,-1
"VitriolAndAngst, you said: 'Cuba, is under a damn embargo from the US for the past 40 years. It has NOTHING to do with trade restrictions.'<br><br>An embargo IS a set of trade restrictions. Judging from your other incoherent comments in this thread, however, I'll forgive your mistake as simply a product of your elementary nature.<br><br>Intrepidia is exactly right. Relying only on domestic production is terrible for an economy. You can also check out North Korea.",2,-3
"Actually, I've been a fan for close to 25 years, and indeed there were a few photos there which I haven't seen before.",3,-1
NO! i am! lol,3,-2
And I thought the original sound recording was hilarious!<br><br>Now we just need a mash-up of him and O'Reilly.,3,-1
"The funny thing is if there were to be a picture of him with a beer in one hand and a cigarette in the other, no one would have said anything",3,-3
"If nvidia sold those today, I would buy one. Pair that with Windows 7, and you have a great HTPC.",4,-1
blue stinger was fun but made absolutely no sense. most confusing game i ever played and that includes metal gear solid 2.,2,-3
well maybe it has something to do with the fact that the title says 'concept',1,-2
Nothing wrong with options... that work.,1,-3
Clearly the only way that noumuon can make friends is by making fun of everyone else and hoping that people will like him for it.,1,-3
"'I don't want to be walking to the shops in fear that granny is packing.'<br><br>And what precisely do you have to fear from granny packing? Do you think that the instant someone starts carrying a firearm they become a ranting, raving, murderous maniac? On the other hand, someone willing to commit the crime of murder probably isn't going to worry a whole lot about getting charged for an illegal gun, so any idiotic gun bans aren't going to do anything to stop them.",1,-4
"Pretty useless all my incoming mail goes in one category anyway, Porn.",1,-3
"I've been visiting Shacknews since it was called Shugashack and before that, Quakeholio. I hope Steve and co stick around!",3,-1
"See <br><br>It's based on accusations, not trials.",2,-1
Can someone put this article in movie form for us Americans?,2,-2
And tie you to a dugout beam with duct tape.,1,-3
"-Cops arresting someone (translated to English)- (And yes I know this was just a gift)<br><br>Cop: Did you really think you were going to outrun us? Have you seen our cars?<br><br>Arrestee: I'm sorry officer, I don't know what I was thinking. I don't wanna go to jail.<br><br>Cop: Yeeeeeahhhh... Well we kiiiiiinda blew our entire budget for the year on these cars. We can't really afford to put you somewhere. But we sure did catch you in style right? Just don't do it again.",2,-3
Blago-loco.,1,-1
"I like the idea of that they can be replenished in seconds with a new cartridge of methanol, but is that something an owner can do or does it have to be professionally done? And what is the battery life?",2,-1
These comments suck.,1,-3
Ahaha Loved the sumo one,4,-1
a lil krazy just like my football,3,-1
"Dagger, the Verses of the Rajim most probably existed, but even if they had, they would now be abrogated.<br><br>This is still irrelevant. Curtis said 'Muslim world', not 'Muslim religion'. Are you claiming stoning is prominent in any other culture?",1,-3
"Cool. Since Joomla supports mootools li by default, this means I can use this technique to integrate Flash into Joomla and will become a Joomla-Builder with Flash in a pocket. Thanks!",4,-1
"your right, maybe we should all be really cool and talk about how great pot is and how much we love it because we're so awesome.",2,-3
Your digg tells me as much as this comment tells you:<br><br>iajdsiofajsu32i09321 oifdas0ifas908 2309oijdf!!!! iaso9034 ()*1092839()*wsads!!!! Hooray!!!0912091823jkasdaopd,1,-3
"He didn't even need to read the article, the title was enough.",2,-2
"About time i heard a bit of news on this in Bale's favour, the fact that everyone considers this supposed 'meltdown' news is pretty much beyond comprehension.. Important scene, Idiot DP mucking around in the back, i hope he never gets work again in this field of work.",2,-3
It looks like the sheep is laughing about it in the picture.,3,-1
"The fact that it promotes Islam isn't what's shocking, it's the fact that it's 'hidden' and not obviously a religious product. If it did say 'Christianity is the light' it would either be obvious on the front that it was religious, or it would probably be just as controversial.<br><br>*Edit* I did a bit of research, apparently there's a lot of controversy over whether it's actually saying 'Islam is the Light' or not, so I have to say this is probably just a gross overreaction. Grow up, soccer moms!",2,-3
i've seen them demoed in book stores.<br>maybe you should get the ebook for free when you buy a book.<br><br>,3,-1
"No way, Scandinavia has some of the fastest internet around.",4,-1
"I don't see how it couldn't suck, unless they load Robert Downey Jr. up with as many narcotics as his body can handle, let him come out on stage in his Tropic Thunder blackface getup, drinking thunderbird wine, and give his acceptance speech in ebonics laced with dead Heath Ledger jokes. ",1,-4
Price drop is a huge fix for me. $59.00 for new games? Seriously?,1,-3
Aeroflot? More like AeroFLOP!,1,-3
They actually had a prosecution in the Lowcountry (beach area for you out-of-staters) a year or two ago for that.,1,-2
And you know what? Thats ok... ,3,-1
"People still give a shit about Scott Stapp and Chad Kroeger? Last I heard Creed broke up about 5 years ago.<br>You're living in the past, dude.",1,-3
"Did you just really use the non-word, 'doosh?'<br><br>Wow. How ironic.",1,-3
It's San Fransisco's way of getting back at the nation.,2,-2
"Crap, I didn't even get that at first. I really need to learn about this 'math' thing someday.",2,-2
It's an economic trap!,1,-2
"I don't see how it matters who does the talking, so long as what's said is true. Both sides are largely comprised of stupid politicians or evil politicians pandering to stupid voters.",1,-3
"BlacklabelSAR, I appreciate your desire to join in the pile-on, but in this case you're wrong. I'm fully aware that Godwin's Law simply states the probability of a Nazi reference, and nothing else. However, as I'm sure you are aware, the most common corollary to Godwin's Law is that whoever makes the Nazi comparison loses the discussion.<br><br>99% of the time when Godwin's Law is invoked, the person using it means the corollary. I don't think it's necessary or helpful to force everybody to say, 'The most common corollary to Godwin's Law! You lose!' It's pedantic and artificial, and nothing is gained by it.<br><br>Lastly, I think you should all be grateful to me for providing you with such a comedy goldmine.",1,-2
Same reason people endorsed Bush's illegal policy.,1,-2
Hmm seemed funnier in my head.,2,-2
"Eminem really is quite a genius. Also, his public persona is not at all the same as his real personality. He is actually a somewhat quiet, nice guy. Of course, people only see the public side of a celebrity.",3,-1
FUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUCK<br><br>Watch it get postponed again i swear to god....<br><br>Government and specific people are fucking idiots.<br>,1,-4
"sorry about the double post, but here is a much better representation of the game, shows also how it sounds if you miss the targets:",2,-1
Batshit insane?,1,-2
Profit by investigating for months (and in detail) who wore the strap-on.,1,-2
"Won't kill us necessarily. A lot of scientists say that it will cause a lot of deaths but the most likely scenario is that the field won't collapse entirely, it will merely be confused (and intensity will decrease somewhat) for a while (as in, two north or two south poles for a couple days or weeks). ",1,-2
It's true thet world can end at any moment without warning. That's why I always tell people exactly what I think of them because I may never get another chance.,1,-2
"The first people Hitler murdered on a large scale were the mentally handicapped as they didn't meet his expectations of a 'master race'. The German people were furious and rose up against this aprobation and it soon stopped. The next group of people to be exterminated were not the Jews or communists or homosexuals: it was the intelligentsia. The people who knew the program and where it was headed. Some were teachers and university professors. Today there are few teachers or professors in this country bright enough or deprogrammed enough to be a threat to anyone. However I was blessed to by surrounded by over 15,000 of the intelligentsia on 9/2/08 in St.Paul, Minnesota. And I knew it was just the tip of the iceberg. <br>Hitler took everyone's guns before the roundup so his pussy gestapo agents could do their job easier. Does FEMA et al really think the REAL Americans are as quick to surrender as the Germans? Do they really think we're going to go down without a fight? <br>Thanks for the post. Do not stop talking about this to your fellow Americans.",2,-3
I understand it's an unstated digg etiquette to close your comments with /sarcasm if you meant to be sarcastic. Trolls have unfortunately killed the subtleties of language.<br><br>Cheers!,2,-3
"Yes, yes they did.<br><br>After breaking in and stealing it from the UN.<br><br>...only so that they could 'distribute' the food to their political allies and leave the rest to starve.<br><br><br>This is the 5th time you've posted this contradictory story. Quit spamming it and go home.",1,-2
welcome to digg,3,-1
"same here, i'm not able to see new shouts most of the time",1,-2
"The Volt? When? The Volt keeps getting pushed into the future. The only reason they might actually produce it is they're getting desperate, as they can't seem to compete with the Japanese companies in the traditional car market.",1,-2
How about some Albert Lee?,1,-1
DIG THIS^^^ UP this guy has talent and people should have the oppurtunity to see/hear him play also it's a cover of ronald jenkees 'a fun beat from outer space' ronald jenkees is even more incredible check them both out.,4,-1
"Captain Picard causes the destruction of all of humanity. He did it before, he's doing it now and he'll do it again!",1,-2
"Are you thinking about those 10-10-220, telephone commercials? He talks about that here: <br><br> 'I made an album in Las Vegas in the '60s, and a hippie friend said to me, 'Man, you sold out.' So I said, 'wait a minute, what is that over there?' And he said, 'It's a phone, man.' I said, 'That's Ma Bell. You're cooperating with them. You have one of their implements in your home. You sold out.' By that I mean that this thing is on a scale. The alternative, the real pure path, is to live in the woods, make your own clothing, and perhaps eat small game, if you can catch it. You have to choose how much you're willing to put up with for your purposes. So, I am a reluctant participant in the commercial world because that's what they have here, that's the way they keep score, and I'm not about to go live in the woods. If this were a culture where everything was free, I would do this for free. I would go from campfire to campfire, dragging my stone tablet of jokes around for people to see in exchange for pieces of meat. It would be a nicer system. But that's not the way it is.<br> That being said ... In the early '80s I discovered that I had made bad business decisions during the last half of the '70s and was deeply in debt to the IRS. It was still 70 percent tax time. I was behind. The penalties and interest were burying me, and I had no career to speak of. So a friend of mine, a promoter, became my manager, and we began to dig out of this, and it's taken me 20 years. When the people from 10-10-220 came to me, I said, 'Well, it's a phone service, it's not a poison gas, it's not gasoline, let me listen to these people.' They gave me full creative control over the imagery and the content, and they wanted to use me doing my stand-up. So I made what I consider a compromise, or an adjustment. That's my personal euphemism for it -- we all make adjustments to our value system according to our needs and what we can tolerate.'",2,-2
"Here comes the story of the hurricane,<br>The man the authorities came to blame<br>For somethin that he never done.<br>Put in a prison cell, but one time he could-a been<br>The champion of the world.<br>",1,-2
wtf Digg:,1,-2
I would bet doing porn with a condom starting today for 20 years is far safer than smoking a pack a day for 20 years.,2,-2
I vote Nathan Fillion as the new Green Lantern!,2,-1
No way - according to the Koranimals on Digg.com - Hamas would NEVER do something like this... Must be the ZOG Media that is once again manipulating the world; Or...<br><br><br>THE FUCKING TRUTH IS HAMAS ARE A BUNCH OF TERROIST ANIMALS THAT WOULD KILL ANYONE AND ANYTHING AS LONG AS THEY CAN ALSO KILL JEWS. THIS GROUP OF ANIMALS NEED TO BE EXTINCT!<br><br>And for those Hamas supported spewing lies - you can digg me down but I will only become stronger and more powerful. A pox on each of your houses and may your suicide belts be defective and kill you and your entire fucking family's - you camel dick smoking motherfuckers!<br><br>OK - back to work.,1,-4
i lol'd,3,-1
ha ha ha! Those are the reasons I wont be using it!,2,-2
"You assume most of the execs involved with bailouts would actually be affected by this. <br><br>THINK AGAIN.<br><br>Do you have your little Pocket Obama book yet, that's full of wonderful sayings from Chairman Obama?",1,-2
I use Adobe strictly but Corel is more of a preference thing. Adobe though is a lot easier to use.,2,-1
"Man, that is sexy.",3,-1
I have a feeling a lot of the Chinese connections will be anon proxies and Tor nodes. Not that I use TPB but I doubt that they have too much Chinese stuff.,1,-2
"The answer is tax cuts.<br>With them, it's always tax cuts.",1,-1
"I don't care if you're using a pelt gun. If you shoot at my house and keep shooting at my house while my family is in it and I've told you to stop, and no one is willing to help me make you stop, I will take cover and freely use my rifle, shotgun and pistol to kill you. Is that overkill?<br><br>Shooting at me does begets a response.",1,-3
I'd hit it. So hard.,2,-2
"sodade, I used to be a stoner, THAT is why I am against it. It ruined MY life, THAT is why I am against it.<br>I was also a victim of a drunk driver, and I am against alcohol. <br>Do you need any more fucking explanation. <br>I don't care who is productive and who isn't. I am against it for my own reasons, does it really bother you that someone is against it? I mean, can you not live your life because of that? <br>Oh and not to mention that the people that I DO know that smoke it, are dumber than a bunch of rocks in a bag, not only do they act stupid, but they're also ALL criminals of some sort. Just like I was.<br><br>But I already said what I wanted, legalize all drugs. Woooooo!<br>",1,-4
"this 2010, we all should unite to remove Nancy Pelosi as Speaker before it is too late.<br><br>the only real alternative is the Republicans...",2,-2
"Nintendo needs to do more digging in their NES catalog for casual party games. Ice Climber, Balloon Fight, Mario Bros with a nice modern glitz and more players would be fun over drinks.",2,-1
To Pilot: You Sir...Are a badass!,3,-1
This is the ticket Republicans. This will really get those votes next election! Keep up the good work!,2,-2
wow...good catch.,3,-1
"this one reminded me of this psa that played on tv when i was a kid<br><br>0:18, that kid loves to pretend to be a dinosaur",2,-1
"'The amount of the tax credit would be $15,000 or 10 percent of the purchase price, whichever is less.'<br>From:<br><br>(credit to chris 8185 for the link)",1,-1
"The jewish NWO are the play makers,the muslims are their chosen players because they also have a dream of world domination.<br>Support neither.<br>Be allied to your constitution and people of your own ilk,and friends with nations of a similar make up.<br>Cultural marxism seems to have blurred everything that the western world knew was right for it and its people.<br>The NWO agenda and the islamic agenda are both threatening to the west,the fact that they bounce one another off each other should be of no consequence to a nation that is basically under attack by both.<br>Get nationalist,preserve and reinstate with vigor your constitution and the old American way of life.Attack the perversity of cultural marxism,recognise it for the nation destroying disease that it is,understand how it works and how it was made to fool you out of your nationhood.",1,-3
"Not only are they remaking Rocky Horror, but they seem to be well on their way to remaking every film mentioned in 'Science Fiction, Double Feature.' UGH.",1,-3
Biff's Alternate Universe was in 1985. What kind of future is that?,1,-2
I am glad that /b/ wasn't there. The kid would've taken his life for sure.,1,-2
"I think he was messing with you. I'm going to start doing this. But not to you guys, I hate wasting your time. You see, I know that your time is important and...",2,-2
The same scientists curing your diseases.,2,-1
Looks like it.,1,-1
Men don't want to know where she is.<br>We want to know where she isn't so we don't get caught out... :),2,-2
"So is poison ivy. Put that in your pipe and smoke it (don't really, you will die).",1,-2
"As one of the people commented on the site, I bet a lot of birds are gonna meet their doom on those mirrored walls.",1,-2
But I thought he had spybot?,1,-1
"jesus christ, why is everyone attatched to obama's balls. he hasn't done any good yet, and if anything his people are exactly what's wrong with our government.<br><br>goddamn cocksuckers and politicians<br><br>GO SHARKS!",1,-4
"...but the ball is attached to the cup with a string, so it can't go anywhere. ",1,-2
"Wow, that site is incredibly similar to lifehacker.",2,-1
"Dear Natural Selection, please do your job ASAP, thanks.",1,-2
"'even if he is innocent.'<br>Innocent? Do you not understand the concept of a court of law? Y'see what happens is the defendent is put on trial. Evidence against him is presented. If this evidence doesn't hold up he is released without charge. I think I'm going to have to repeat this for you: if he's innocent, he has nothing to worry about. The point is you couldn't give two sh*ts whether he's guilty or not, you want him off the hook.<br><br>'abused by Arab immigrants'<br>This article fails to mention Amnesty is the one building the cases against Israel's war crimes. I take it amnesty is made up entirely of Arab immigrants is it? Perhaps I should further explain the concept of a court of law. The idea is that an impartial party known as the judge ultimately makes the decision weighing up the evidence for and against. The Arab 'barbarians at the gates' don't get to clump together and vote on who is guilty and who is not. <br><br>Here's your problem mate<br>",1,-3
Actually need to start looking for Valentine's gifts. ,2,-1
"If looking at this entirely from a practical standpoint, Obama could wear a leopard Speedo (and as long as he feels secure in it), do the job to the best of his ability.<br><br>However, professional dress codes, regardless of personal comfort, are required for many of us.For Senior Executives doing business with the sleeves up is done behind closed doors, only in front of high ranking internal staff. Ultimately our President is America's Chief Executive. While we may not give a shit, his appearance factors into the perception that his peers carry (in America and abroad) regarding his respect for them, himself and the people he represents. ",1,-2
"Cool, sounds like that one feature from GameVee.",2,-1
What the fuck.,1,-2
*cocks shotgun*,1,-2
"We have only ourselves to blame. If I remember correctly, we are a republic, and as long as the incumbents continues to give their constituents what they want, no matter how short sighted the gains, then they will continue to get elected. Let's face it, we're a nation of spoiled, selfish children for the most part.",1,-3
"I watched all of that. I hated every minute of it, but I couldn't stop. It was like driving by a car accident. You don't want to slow down and look, but you just cant help yourself. Except this time the accident involves a clown car, a transsexual hooker, and a squad of very bored cheer leaders.<br><br>God damn if we didn't do a number on Japan with the atom bomb.",1,-3
LOL!,4,-1
That's ok. If you don't want to boycott. Your statement makes the specific point of 'choice'. Shouldn't a company stay away from moral issues?  But then again maybe not. In either case I stand by your decision.  I'm not going to buy their products because I know that marijuana is not a bad plant.,2,-2
"These critics are completely off-base with their assessments.<br><br>I know that the Digg community loves lists, but if more than1000 people wind up digging this article, it will be a sad day.",2,-3
"Great commentary, but I don't want Cheney to leave the country. I want both Bush &amp; Cheney to have their family assets seized to help pay for some of the destruction they caused. Then I want them both held accountable for their crimes (too many to list).<br>",2,-3
"National Socially Responsible Health Care!!!<br>Whatwe need is nationalized health care that keeps all of the money sucking fat companies totally out of it. All the health care costs should be borne by the country itself since too much time and money is spent figuring out who is responsible for all the carcinogens, pesticides, and everything else in the country that has unknown side effects. And then adding profit margins, advertising, legal costs, CEO benefits onto the cost. Not only that the profit motive makes the first priority of any company the avoidance of coverage as much as possible. That is an insane approach to the health and welfare of a nation and it's national security. As we know we are all affected by the lack of treatment of diseases of everyone else! In an interdependent system everyone needs to have good coverage.<br>It also seems to call in question the motivation of any form of insurance.<br>",1,-3
Impossible to beat 1 million on this song,1,-2
"Looks great, but the actual DesktopGaming site is down right now...",2,-2
"Well, who needs a stimulus plan when we've for Paris to save the day?",2,-2
JFC who cares? Who cares what Bush says none the less what some Douche Bag who worked for him says. Bush is over. Get over it! Find something relevant to write about!!!<br><br>'In response to the Andrew Card controversy' What controversy? F off and die!<br><br>Will Andrew Card issue an apology?' Who Fing cares? My neighbors cats sh1ts on my lawn. Will the cat apologize? If so will there be press coverage?,1,-4
I hate both teams so I can be honest. <br><br>Ray Ray was shoved before he took the shot. It should have been a foul on the floor. I'm not quite sure what the bonus was at that time. <br><br>And saying that the game would not be close of someone shot better (from any angle) is like not saying anything. So don't. ,1,-3
Religion is the anchor of moral society! And as moral society is forced to drag that anchor in it's quest for progress.,2,-2
"While these are all good points, if it isn't a project designed to be begun and completed in the short term then it isn't economic stimulus. That would be regular infrastructure building and such spending should be considered in other normal budgetary spending matters. The argument that 'this is our big chance to get a huge chunk of money' doesn't fly, we should not be any less critical of the spending in the stimulus package than we would be spending in the federal budget.",2,-2
"Katt Williams, we're coming for you!<br><br>signed, the DEA",1,-2
"This doesn't sound like anything that can't be treated and managed with a straight-jacket, a padded room, and lots and lots of Thorazine.",1,-2
Absolutely amazing. Props to them.,3,-1
5 Dollar Foot Long,1,-1
Quick lets pass another hurried bailout bill!,1,-2
"Sheesh, I thought the fight was tough in Cali.",1,-2
'Thats the point!' <br>I am so happy to have the President stand up for the real world. A stimulus is spending. You can spend it on good things that create jobs or stupid things (like simple rebate checks) that don't. That is a good debate. But 40 Republican lawmakers don't believe this simple fact and voted to remove all spending and replace it with huge tax cuts for rich individuals! Where is the middle ground with that?,2,-2
Dugg for the title.,2,-1
"E) have a few beers, and worry about it tomorrow.",3,-2
Doesn't mean he cant miss it,1,-2
Where's Mr. Eastwood and his M1 when you need him?,1,-1
I guess they are planning to bailout their penises with our money.,1,-3
"When I first read the headline, I thought he was just stopped several times by several different officers. I was a little disappointed that it was just one long event. <br><br>Question: did he break any records?",1,-2
"yeah, barely any new intellectual properties, but there's always a few surprises so we'll have to wait and see.",2,-2
"wow, boner killer",1,-3
Democrats on here trying to act like only the Republicans lie.... wow you all are so naive... almost all the people in Washington lie. This happens to cover about the stupidest lie that had little impact on anything of any lie ever committed in Washington. Learn to pick your fights better. Argue the war.. but getting riled up over this just shows you blow everything the Bush admin did way out of proportion.,1,-3
Isn't Twitter the name for a vibrating butt-plug?,1,-2
"You know, Bush had a 23% approval rating.",1,-2
"There's no shame in failing a driving test a couple times, but 771???? She must be a complete idiot, because no driving test is beyond memorization. We're not talking 5 or 6 tries, Seven-hundred and seventy-one. Come ON woman! Get your head out of your ass!!!",1,-4
Buried for inaccuracy. I can name 5 top players that's NOT Tiger Woods.<br>1) Tiger Woods<br>2) Tiger Woods<br>3) Tiger Woods<br>4) Tiger Woods<br>5) Tiger Woods<br><br>Oh Shi-,1,-3
"I'm with you on the first 2 but the last isn't really an inconsistency, it's just an inconvenience for the sake of seeing the stars.",2,-2
The only thing that surprises me about this story is that there is still a station carrying Air America. Who Knew?,1,-2
So this is just as useless as the Vista ads?,1,-3
"I said this so long ago when HoustonPress had 2 back to back articles that were just slideshows of about 100 photos or so, something that would never have made the frontpage because it required reloading the page 100 or moreso times to go through the set. Also the site went from literally obscure to suddenly extremely popular with only recent submissions - as in no previous articles submitted from the site.",1,-3
Wouldn't classify that as a debate... He basically dumbs himself down enough to make anyone who ask him a serious question an ass. He really made Tucker look like an ass but at the same point he can't answer a serious question with a serious answer. ,1,-3
"Blu Ray, the long run, is irrelevant, but it looks nice now. Blu Ray will *never* overtake DVD. VOD will take over before then, easily.",2,-2
Remember the Vikings?,1,-1
"and though you die, la resistance lives on. ",2,-2
"Actually, in this time of economic hardship, it is good for the country to have a leader to look up to. Obama's mere presence in office is restoring American faith in the economy and will HELP to make things better. He is not an over night cure but he does a good job of giving us the faith in America we need right now. <br><br>BTW. as an Obama supporter, I would be behind McCain had he won because we need a leader at this time in history and anyone willing to do the job deserves respect and admiration. ",2,-2
Ramen is 10 cents a packet. You are splitting 10 ramen between 10 people.,1,-2
"@Obam, did you READ this article? Or was it over your head?",1,-3
"'The wording of stimulus bill says that government bailout money cannot be used for churches -- it does not ban religious worship. '<br><br>The wording of the bill said nothing of the kind. I suggest you actually read the text of those couple of lines that DeMint was questioning, in context with the entire section of the American Recovery and Reinvestment Act.<br><br>Priority funding is given to higher education facilities that have been included in a declared emergency. All the funds are administered through the state departments of higher education, and distributed in proportion to the number of students at each school.  <br><br>All schools receiving grants have to commit to spending 25 percent of the grant to projects that are certifiable under 'green' building standards, such as the LEED Green Building system, etc. <br><br>The grants are to be used for a wide variety of renovations and improvements '...that are primarily used for instruction, research, or student housing....'<br><br>EXCEPT<br><br>   (A) the maintenance of systems, equipment, or facilities, including maintenance associated with any permissible uses of funds described in paragraph (1);<br><br>   (B) modernization, renovation, or repair of stadiums or other facilities primarily used for athletic contests or exhibitions or other events for which admission is charged to the general public;<br><br>   (C) modernization, renovation, or repair of facilities--<br><br>      (i) used for sectarian instruction, religious worship, or a school or department of divinity; or<br><br>      (ii) in which a substantial portion of the functions of the facilities are subsumed in a religious mission; or<br><br>   (D) construction of new facilities.<br><br><br>So, while the money can be used for projects in facilities that are primarily used for instruction...if the facility is primarily used for instruction in religion (such as a school of divinity), then the grant money cannot be used to renovate or improve that facility. At least 25 percent of the grant money has to be spent on green building projects.<br><br>I'm not certain if that bit in the bill is discriminatory, though it seems likely, as the wording is vague (how much usage is 'substantial'?); the government withholds money that would be granted for improvements to facilities used for any other type of instruction. <br><br>Not exactly equal treatment under the eyes of the lawmakers. <br><br>DeMint appears to have been grandstanding with his proposed amendment:<br><br>'To allow the free exercise of religion at institutions of higher education that receive funding under section 803 of division A'<br><br>That said, I think the entire bill is a travesty, as you don't get out of debt by digging ever deeper into your creditor's pockets.  <br><br>The complete text of the bill:<br>",1,-2
No investigation because- the AG is a regular client? The AG's brother is a regular client? The AG's best friends are regular clients? Do I have to go on?,1,-3
"''What executives have done is troubling, but it's equally troubling to have government telling shareholders how much they can pay the executives,' said Sen. Mel Martinez (R-FL).'<br><br>'Senate Minority Whip Jon Kyl (R-AZ) blamed the 'tone deaf' bankers for creating the political environment that allows Obama to call for a cap. <br><br>'Because of their excesses, very bad things begin to happen, like the United States government telling a company what it can pay its employees. That's not a good thing in America,' Kyl told the Huffington Post.'<br><br>'...But, said Inhofe, 'as I was listening to him make those statements I thought, is this still America? Do we really tell people how to run [a business], and who to pay and how much to pay?''<br><br>You fail at reading comprehension.<br><br>'Burrying this post only means you agree with me'<br><br>Sorry, it doesn't work that way just because you say so. Buried.<br><br><br><br>",1,-3
"I haven't studied Maine's leadership enough to declare them RINO's or otherwise, but it's my understanding that Maine's had a longstanding secessionist movement.",1,-2
I think it's like baseball hitters- Babe Ruth had the most homers. also the most strikeouts. ADHD ppl are on the extremes of bell curve.,2,-1
what the hell? where did all the rational Obama supporters go?,1,-2
"I'm really honored that you recall me as an economics student. actually I'm in Graduate MBA school. Loyola, Chicago part time MBA program. Ranked 8th best in the nation in part time.",3,-1
Like the 'Super-Evil-Jail-Brake-Psychopathic-Traffic-Warrant-Prisoner-On-The-Loose' virus.,1,-2
bad joke iXam....,1,-2
Exactly. People don't give kids medication in the best interest of the child. They do it in the best interest of the parents. It's a lot of work for a parent to raise a child that is able to function well in society despite any disorders he may have. Much easier to feed him some pills.,1,-2
The corn industry deliberately confused everybody in order to make a shitload of money off the subsidies. REASONABLE biofuel methods are sustainable. For example growing algae on sewage.,2,-2
Hmmm... (walks back to bed scratching ballz!),1,-2
" Schools don't destroy Creativity, the Decimate it!",1,-4
Given the choice I'm sure Christopher Reeves would rather have been rolling that day.,2,-2
So when is the Shrek porn coming out??,1,-2
i just want to know where you got that totally awesome wallpaper. i've been looking everywhere for a shot of a wave.,3,-1
"Makes little difference? Look at homerun records. Obviously, being able to practice for much long periods (due to drug use) has an effect on reaction time and coordination.",1,-2
Until you get a new video card and have to wade through dep hell again.<br><br><br>.... back to windows<br>Until Jolly Jackass comes along and lures us again.. and round and round it goes. ,1,-2
You know things are bad when your wood table kinda smells funny. ,1,-2
See Also: Whoosh,1,-1
Perhaps you should learn how to spell before attacking someone on their jokes.,1,-3
was i the only moron who thought this bird was going to holding a pole?,1,-2
But what if I slipped some rufies into your drink?,1,-2
Melbourne didn't burn dickhead. You're worst than the media.<br><br>My thoughts go out to the friends and family of the 35 plus people who have lost their loved ones throughout rural Victoria...,1,-3
I'd love to see this as a touchdown celebration in the NFL (No Fun League).,2,-2
@AirRaven <br>All the more reason to support the platform. The 'core gamer' on Wii is as close as you can get to an untapped audience this generation and so wise developers are going to try and use that to their advantage. ,2,-2
"There have been players who have cheated, bragged about cheating, got caught and punished, and still made it into the Hall.<br><br>Optimally, you'd be able to easily tell who's in the Hall and cheated and kick them out. Then gather all that are eligible, find out if they cheated in any form, and let them pass through if they didn't. After that, make anyone who's found cheating automatically ineligible.<br><br>But the first part of that is impossible. So other than doing the impossible, there are going to be some cheaters who receive preferential treatment over others. And that's bullshit.<br><br>It's fucked any way you slice it.",2,-3
"While I disagree with ending the death penalty entirely, I certainly see a need to make it harder to impose. I have thought for a long time that we need a higher standard of 'proof' than the 'beyond a reasonable doubt' convictions we have right now. It is an overused word, but there are some jackals out there that are truly deserving of the word 'monster' and when those deserving few are caught and 'scientifically' proven to be guilty, our world is better off with them dead.<br><br>Would it help to have a full review the case after a conviction, but before the sentencing? Make sure the conduct of the police was completely above board, the prosecutors actually turned over all evidence as required, the defense was competent, the judge had no conflict of interest or political agenda and all the forensic tests were done by certified techs on properly calibrated equipment, etc. The conduct of all involved needs to be examined and if it isn't completely above reproach, then the death penalty is off the table and life without parole becomes the maximum sentence.",2,-3
Be sure to hack your Genuine Advantage BS before they shut down the authentication servers....it will be another DRM nightmare....,1,-2
A really nice list of resources!!!,4,-1
"I still have two copies of win 98, and I absolutely need them to run a couple of my ancient machines. That being said, while I enjoy being able to use windows on these relics, I certainty don't expect to continue getting security updates or any other support.",3,-1
This is interesting. Where and how do you get all of these stuff from MrBabyMan?,2,-1
Good.,3,-1
Alaska = Corruption,1,-3
Never thought I'd be on a boat...,2,-1
The people who think Iran are a completely peaceful nation that would never do anyone any wrong are going ignore this kind of stuff until Iran directly attacks Israel. They're too stupid to recognize the significance of Iran using Hamas/Hezbollah as proxy fighters.,1,-3
How do you like them apples?,1,-1
I agree. I think if we just pretend that there isn't a problem then it might magically go away.,2,-2
Words make you smile in spite of cruelty,3,-2
